env_steps,policy_loss,value_loss,entropy,frontier_aux_loss,corner_aux_loss,marginal_aux_loss,territorial_aux_loss,total_loss
614400,-0.00725327890055875,79068554.0,2.713565453886986,0.08192863936225574,0.018576229689642787,0.17492796822140613,0.09526252746582031,79068554.3634421
629760,-0.00981293065706268,62398042.916666664,2.728003203868866,0.08309010012696187,0.009928492285932103,0.22282520526399216,0.08313306172688802,62398043.3058306
645120,-0.01032922759380502,56532595.833333336,2.743377298116684,0.0647730784645925,0.005393197847297415,0.29922827581564587,0.07502937316894531,56532596.26742804
660480,-0.013434967583937881,14362497.520833334,2.7598269631465278,0.019055294804275036,0.10268551856279373,0.6497229561209679,0.08127031459783514,14362498.36013245
675840,-0.010264751588692889,152548350.33333334,2.773652637998263,0.03347256085059295,0.09633436954269807,0.478732593357563,0.11972559227918585,152548351.0513337
691200,-0.007050487445667386,124915116.83333333,2.7822006245454154,0.06949133425951004,0.1104724461523195,0.22252307490756115,0.15734824786583582,124915117.38611794
706560,-0.005804661928171602,91726988.58333333,2.7857562651236853,0.09060793835669756,0.11725500039756298,0.16269530728459358,0.138487144994239,91726989.08657406
721920,-0.01246598040840278,79286087.33333333,2.7928899377584457,0.08734661076838772,0.07626617172112067,0.1867114802201589,0.11943753560384114,79286087.79062915
737280,-0.01080254300419862,67237967.75,2.8041576147079468,0.08041315029064815,0.05473987044145664,0.22560110315680504,0.0990613301595052,67237968.19901292
752640,-0.009294110583141446,48029846.083333336,2.8203103691339493,0.07961972632134955,0.03339105910466363,0.23781480298688015,0.08002980550130208,48029846.504894614
768000,-0.01472317291093835,16037775.604166666,2.8388112684090934,0.02298018503158043,0.10334864739949505,0.6304207891225815,0.08127053578694661,16037776.427463653
783360,-0.0038137353064181903,161564708.33333334,2.8529670238494873,0.03068377306529631,0.09286095621064305,0.48775746549169224,0.12529353875045976,161564709.06611532
798720,-0.012538796407170594,88867883.33333333,2.8539416740338006,0.07031341517965,0.12994977366179228,0.28443800285458565,0.16524896677583456,88867883.9707447
814080,-0.006433534440778506,67899059.75,2.8567223797241845,0.08594855883469184,0.1327999678129951,0.2960077089567979,0.13513501329968372,67899060.39345771
829440,-0.013511083011204997,49468108.416666664,2.8665110965569816,0.06832028289015095,0.0643719934547941,0.31619741891821224,0.09759902954101562,49468108.949644305
844800,0.0020938752616833276,33144962.291666668,2.880288968483607,0.04842497160037359,0.02768062602262944,0.24260043911635876,0.06352170308430989,33144962.675988287
860160,-0.010443868556952415,23846432.125,2.8959373235702515,0.05901178244190911,3.910827161841178e-15,0.21434631881614527,0.0625,23846432.450414237
